"","data_test.Respondent.ID","data_test.Product","predict_model_log_1"
"3343",10181,"Deodorant H",1
"3344",10182,"Deodorant H",0
"3345",10183,"Deodorant H",0
"3346",10184,"Deodorant H",0
"3347",10185,"Deodorant H",0
"3348",10186,"Deodorant H",0
"3349",10187,"Deodorant H",0
"3350",10188,"Deodorant H",0
"3351",10189,"Deodorant H",1
"3352",10190,"Deodorant H",1
"3353",10191,"Deodorant H",0
"3354",10192,"Deodorant H",0
"3355",10193,"Deodorant H",0
"3356",10194,"Deodorant H",0
"3357",10195,"Deodorant H",0
"3358",10196,"Deodorant H",1
"3359",10197,"Deodorant H",0
"3360",10198,"Deodorant H",1
"3361",10199,"Deodorant H",0
"3362",10200,"Deodorant H",0
"3363",10201,"Deodorant H",0
"3364",10202,"Deodorant H",1
"3365",10203,"Deodorant H",1
"3366",10204,"Deodorant H",0
"3367",10205,"Deodorant H",0
"3368",10206,"Deodorant H",1
"3369",10207,"Deodorant H",1
"3370",10208,"Deodorant H",0
"3371",10209,"Deodorant H",1
"3372",10210,"Deodorant H",0
"3373",10211,"Deodorant H",0
"3374",10212,"Deodorant H",0
"3375",10213,"Deodorant H",0
"3376",10214,"Deodorant H",0
"3377",10215,"Deodorant H",0
"3378",10216,"Deodorant H",0
"3379",10217,"Deodorant H",0
"3380",10218,"Deodorant H",1
"3381",10219,"Deodorant H",1
"3382",10220,"Deodorant H",1
"3383",10221,"Deodorant H",0
"3384",10222,"Deodorant H",1
"3385",10223,"Deodorant H",1
"3386",10224,"Deodorant H",0
"3387",10225,"Deodorant H",0
"3388",10226,"Deodorant H",0
"3389",10227,"Deodorant H",1
"3390",10228,"Deodorant H",0
"3391",10229,"Deodorant H",0
"3392",10230,"Deodorant H",0
"3393",10231,"Deodorant H",0
"3394",10232,"Deodorant H",1
"3395",10233,"Deodorant H",0
"3396",10234,"Deodorant H",0
"3397",10235,"Deodorant H",0
"3398",10236,"Deodorant H",0
"3399",10237,"Deodorant H",1
"3400",10238,"Deodorant H",1
"3401",10239,"Deodorant H",0
"3402",10240,"Deodorant H",0
"3403",10241,"Deodorant H",0
"3404",10242,"Deodorant H",1
"3405",10243,"Deodorant H",0
"3406",10244,"Deodorant H",0
"3407",10245,"Deodorant H",0
"3408",10246,"Deodorant H",1
"3409",10247,"Deodorant H",0
"3410",10248,"Deodorant H",0
"3411",10249,"Deodorant H",0
"3412",10250,"Deodorant H",1
"3413",10251,"Deodorant H",0
"3414",10252,"Deodorant H",1
"3415",10253,"Deodorant H",0
"3416",10254,"Deodorant H",0
"3417",10255,"Deodorant H",0
"3418",10256,"Deodorant H",1
"3419",10257,"Deodorant H",1
"3420",10258,"Deodorant H",0
"3421",10259,"Deodorant H",0
"3422",10260,"Deodorant H",0
"3423",10261,"Deodorant H",0
"3424",10262,"Deodorant H",0
"3425",10263,"Deodorant H",0
"3426",10264,"Deodorant H",1
"3427",10265,"Deodorant H",0
"3428",10266,"Deodorant H",1
"3429",10267,"Deodorant H",0
"3430",10268,"Deodorant H",0
"3431",10269,"Deodorant H",0
"3432",10270,"Deodorant H",0
"3433",10271,"Deodorant H",0
"3434",10272,"Deodorant H",1
"3435",10273,"Deodorant H",0
"3436",10274,"Deodorant H",1
"3437",10275,"Deodorant H",0
"3438",10276,"Deodorant H",0
"3439",10277,"Deodorant H",0
"3440",10278,"Deodorant H",0
"3441",10279,"Deodorant H",1
"3442",10280,"Deodorant H",0
"3443",10281,"Deodorant H",1
"3444",10282,"Deodorant H",0
"3445",10283,"Deodorant H",0
"3446",10284,"Deodorant H",0
"3447",10285,"Deodorant H",0
"3448",10286,"Deodorant H",1
"3449",10287,"Deodorant H",0
"3450",10288,"Deodorant H",0
"3451",10289,"Deodorant H",0
"3452",10290,"Deodorant H",0
"3453",10291,"Deodorant H",0
"3454",10292,"Deodorant H",1
"3455",10293,"Deodorant H",0
"3456",10294,"Deodorant H",0
"3457",10295,"Deodorant H",0
"3458",10296,"Deodorant H",0
"3459",10297,"Deodorant H",0
"3460",10298,"Deodorant H",0
"3461",10299,"Deodorant H",1
"3462",10300,"Deodorant H",1
"3463",10301,"Deodorant H",1
"3464",10302,"Deodorant H",0
"3465",10303,"Deodorant H",0
"3466",10304,"Deodorant H",0
"3467",10305,"Deodorant H",0
"3468",10306,"Deodorant H",0
"3469",10307,"Deodorant H",0
"3470",10308,"Deodorant H",0
"3471",10309,"Deodorant H",0
"3472",10310,"Deodorant H",1
"3473",10311,"Deodorant H",0
"3474",10312,"Deodorant H",0
"3475",10313,"Deodorant H",1
"3476",10314,"Deodorant H",0
"3477",10315,"Deodorant H",1
"3478",10316,"Deodorant H",0
"3479",10317,"Deodorant H",0
"3480",10318,"Deodorant H",0
"3481",10319,"Deodorant H",0
"3482",10320,"Deodorant H",0
"3483",10321,"Deodorant H",1
"3484",10322,"Deodorant H",0
"3485",10323,"Deodorant H",1
"3486",10324,"Deodorant H",1
"3487",10325,"Deodorant H",1
"3488",10326,"Deodorant H",0
"3489",10327,"Deodorant H",0
"3490",10328,"Deodorant H",0
"3491",10329,"Deodorant H",0
"3492",10330,"Deodorant H",1
"3493",10331,"Deodorant H",0
"3494",10332,"Deodorant H",0
"3495",10333,"Deodorant H",0
"3496",10334,"Deodorant H",0
"3497",10335,"Deodorant H",0
"3498",10336,"Deodorant H",1
"3499",10337,"Deodorant H",0
"3500",10338,"Deodorant H",0
"3501",10339,"Deodorant H",1
"3502",10340,"Deodorant H",1
"3503",10341,"Deodorant H",0
"3504",10342,"Deodorant H",0
"3505",10343,"Deodorant H",0
"3506",10344,"Deodorant H",0
"3507",10345,"Deodorant H",0
"3508",10346,"Deodorant H",0
"3509",10347,"Deodorant H",0
"3510",10348,"Deodorant H",0
"3511",10349,"Deodorant H",0
"3512",10350,"Deodorant H",1
"3513",10351,"Deodorant H",0
"3514",10352,"Deodorant H",0
"3515",10353,"Deodorant H",0
"3516",10354,"Deodorant H",0
"3517",10355,"Deodorant H",1
"3518",10356,"Deodorant H",1
"3519",10357,"Deodorant H",0
"3520",10358,"Deodorant H",1
"3521",10359,"Deodorant H",0
"3522",10360,"Deodorant H",1
"3523",10361,"Deodorant H",0
"3524",10362,"Deodorant H",0
"3525",10363,"Deodorant H",0
"3526",10364,"Deodorant H",0
"3527",10365,"Deodorant H",1
"3528",10366,"Deodorant H",1
"3529",10367,"Deodorant H",0
"3530",10368,"Deodorant H",1
"3531",10369,"Deodorant H",0
"3532",10370,"Deodorant H",1
"3533",10371,"Deodorant H",1
"3534",10372,"Deodorant H",1
"3535",10373,"Deodorant H",0
"3536",10374,"Deodorant H",1
"3537",10375,"Deodorant H",1
"3538",10376,"Deodorant H",1
"3539",10377,"Deodorant H",0
"3540",10378,"Deodorant H",1
"3541",10379,"Deodorant H",0
"3542",10380,"Deodorant H",1
"3543",10381,"Deodorant H",0
"3544",10382,"Deodorant H",0
"3545",10383,"Deodorant H",0
"3546",10384,"Deodorant H",0
"3547",10385,"Deodorant H",0
"3548",10386,"Deodorant H",1
"3549",10387,"Deodorant H",0
"3550",10388,"Deodorant H",1
"3551",10389,"Deodorant H",0
"3552",10390,"Deodorant H",0
"3553",10391,"Deodorant H",1
"3554",10392,"Deodorant H",1
"3555",10393,"Deodorant H",1
"3556",10394,"Deodorant H",0
"3557",10395,"Deodorant H",0
"3558",10396,"Deodorant H",0
"3559",10397,"Deodorant H",0
"3560",10398,"Deodorant H",0
"3561",10399,"Deodorant H",0
"3562",10400,"Deodorant H",0
"3563",10401,"Deodorant H",1
"3564",10402,"Deodorant H",0
"3565",10403,"Deodorant H",0
"3566",10404,"Deodorant H",0
"3567",10405,"Deodorant H",0
"3568",10406,"Deodorant H",1
"3569",10407,"Deodorant H",0
"3570",10408,"Deodorant H",1
"3571",10409,"Deodorant H",1
"3572",10410,"Deodorant H",1
"3573",10411,"Deodorant H",0
"3574",10412,"Deodorant H",1
"3575",10413,"Deodorant H",0
"3576",10414,"Deodorant H",1
"3577",10415,"Deodorant H",0
"3578",10416,"Deodorant H",1
"3579",10417,"Deodorant H",0
"3580",10418,"Deodorant H",1
"3581",10419,"Deodorant H",1
"3582",10420,"Deodorant H",0
"3583",10421,"Deodorant H",0
"3584",10422,"Deodorant H",1
"3585",10423,"Deodorant H",0
"3586",10424,"Deodorant H",1
"3587",10425,"Deodorant H",0
"3588",10426,"Deodorant H",0
"3589",10427,"Deodorant H",0
"3590",10428,"Deodorant H",0
"3591",10429,"Deodorant H",0
"3592",10430,"Deodorant H",0
"3593",10431,"Deodorant H",0
"3594",10432,"Deodorant H",0
"3595",10433,"Deodorant H",0
"3596",10434,"Deodorant H",0
"3597",10435,"Deodorant H",0
"3598",10436,"Deodorant H",0
"3599",10437,"Deodorant H",0
"3600",10438,"Deodorant H",1
"3601",10439,"Deodorant H",0
"3602",10440,"Deodorant H",0
"3603",10441,"Deodorant H",0
"3604",10442,"Deodorant H",0
"3605",10443,"Deodorant H",0
"3606",10444,"Deodorant H",0
"3607",10445,"Deodorant H",0
"3608",10446,"Deodorant H",0
"3609",10447,"Deodorant H",0
"3610",10448,"Deodorant H",1
"3611",10449,"Deodorant H",0
"3612",10450,"Deodorant H",0
"3613",10451,"Deodorant H",0
"3614",10452,"Deodorant H",1
"3615",10453,"Deodorant H",0
"3616",10454,"Deodorant H",1
"3617",10455,"Deodorant H",0
"3618",10456,"Deodorant H",0
"3619",10457,"Deodorant H",0
"3620",10458,"Deodorant H",0
"3621",10459,"Deodorant H",1
"3622",10460,"Deodorant H",0
"3623",10461,"Deodorant H",0
"3624",10462,"Deodorant H",0
"3625",10463,"Deodorant H",0
"3626",10464,"Deodorant H",1
"3627",10465,"Deodorant H",0
"3628",10466,"Deodorant H",0
"3629",10467,"Deodorant H",0
"3630",10468,"Deodorant H",0
"3631",10469,"Deodorant H",0
"3632",10470,"Deodorant H",0
"3633",10471,"Deodorant H",0
"3634",10472,"Deodorant H",0
"3635",10473,"Deodorant H",0
"3636",10474,"Deodorant H",0
"3637",10475,"Deodorant H",0
"3638",10476,"Deodorant H",0
"3639",10477,"Deodorant H",0
"3640",10478,"Deodorant H",0
"3641",10479,"Deodorant H",0
"3642",10480,"Deodorant H",0
"3643",10481,"Deodorant H",0
"3644",10482,"Deodorant H",0
"3645",10483,"Deodorant H",1
"3646",10484,"Deodorant H",0
"3647",10485,"Deodorant H",0
"3648",10486,"Deodorant H",0
"3649",10487,"Deodorant H",0
"3650",10488,"Deodorant H",0
"3651",10489,"Deodorant H",0
"3652",10490,"Deodorant H",0
"3653",10491,"Deodorant H",1
"3654",10492,"Deodorant H",0
"3655",10493,"Deodorant H",0
"3656",10494,"Deodorant H",0
"3657",10495,"Deodorant H",0
"3658",10496,"Deodorant H",0
"3659",10497,"Deodorant H",1
"3660",10498,"Deodorant H",0
"3661",10499,"Deodorant H",0
"3662",10500,"Deodorant H",1
"3663",10501,"Deodorant H",0
"3664",10502,"Deodorant H",1
"3665",10503,"Deodorant H",0
"3666",10504,"Deodorant H",0
"3667",10505,"Deodorant H",0
"3668",10506,"Deodorant H",1
"3669",10507,"Deodorant H",0
"3670",10508,"Deodorant H",1
"3671",10509,"Deodorant H",0
"3672",10510,"Deodorant H",0
"3673",10511,"Deodorant H",1
"3674",10512,"Deodorant H",0
"3675",10513,"Deodorant H",0
"3676",10514,"Deodorant H",0
"3677",10515,"Deodorant H",0
"3678",10516,"Deodorant H",0
"3679",10517,"Deodorant H",0
"3680",10518,"Deodorant H",0
"3681",10519,"Deodorant H",0
"3682",10520,"Deodorant H",1
"3683",10521,"Deodorant H",0
"3684",10522,"Deodorant H",0
"3685",10523,"Deodorant H",0
"3686",10524,"Deodorant H",0
"3687",10525,"Deodorant H",1
"3688",10526,"Deodorant H",1
"3689",10527,"Deodorant H",0
"3690",10528,"Deodorant H",1
"3691",10529,"Deodorant H",0
"3692",10530,"Deodorant H",0
"3693",10531,"Deodorant H",1
"3694",10532,"Deodorant H",0
"3695",10533,"Deodorant H",0
"3696",10534,"Deodorant H",0
"3697",10535,"Deodorant H",0
"3698",10536,"Deodorant H",0
"3699",10537,"Deodorant H",0
"3700",10538,"Deodorant H",0
"3701",10539,"Deodorant H",0
"3702",10540,"Deodorant H",0
"3703",10541,"Deodorant H",1
"3704",10542,"Deodorant H",0
"3705",10543,"Deodorant H",0
"3706",10544,"Deodorant H",0
"3707",10545,"Deodorant H",0
"3708",10546,"Deodorant H",0
"3709",10547,"Deodorant H",0
"3710",10548,"Deodorant H",1
"3711",10549,"Deodorant H",0
"3712",10550,"Deodorant H",0
"3713",10551,"Deodorant H",0
"3714",10552,"Deodorant H",0
"3715",10553,"Deodorant H",0
"3716",10554,"Deodorant H",1
"3717",10555,"Deodorant H",0
"3718",10556,"Deodorant H",0
"3719",10557,"Deodorant H",0
"3720",10558,"Deodorant H",0
"3721",10559,"Deodorant H",1
"3722",10560,"Deodorant H",0
"3723",10561,"Deodorant H",1
"3724",10562,"Deodorant H",0
"3725",10563,"Deodorant H",1
"3726",10564,"Deodorant H",0
"3727",10565,"Deodorant H",0
"3728",10566,"Deodorant H",1
"3729",10567,"Deodorant H",0
"3730",10568,"Deodorant H",0
"3731",10569,"Deodorant H",0
"3732",10570,"Deodorant H",0
"3733",10571,"Deodorant H",0
"3734",10572,"Deodorant H",0
"3735",10573,"Deodorant H",0
"3736",10574,"Deodorant H",0
"3737",10575,"Deodorant H",0
"3738",10576,"Deodorant H",0
"3739",10577,"Deodorant H",0
"3740",10578,"Deodorant H",0
"3741",10579,"Deodorant H",1
"3742",10580,"Deodorant H",0
"3743",10581,"Deodorant H",1
"3744",10582,"Deodorant H",0
"3745",10583,"Deodorant H",0
"3746",10584,"Deodorant H",1
"3747",10585,"Deodorant H",0
"3748",10586,"Deodorant H",0
"3749",10587,"Deodorant H",1
"3750",10588,"Deodorant H",1
"3751",10589,"Deodorant H",0
"3752",10590,"Deodorant H",0
"3753",10591,"Deodorant H",0
"3754",10592,"Deodorant H",0
"3755",10593,"Deodorant H",0
"3756",10594,"Deodorant H",0
"3757",10595,"Deodorant H",0
"3758",10596,"Deodorant H",0
"3759",10597,"Deodorant H",0
"3760",10598,"Deodorant H",0
"3761",10599,"Deodorant H",0
"3762",10600,"Deodorant H",0
"3763",10601,"Deodorant H",1
"3764",10602,"Deodorant H",0
"3765",10603,"Deodorant H",0
"3766",10604,"Deodorant H",1
"3767",10605,"Deodorant H",0
"3768",10606,"Deodorant H",0
"3769",10607,"Deodorant H",0
"3770",10608,"Deodorant H",1
"3771",10609,"Deodorant H",0
"3772",10610,"Deodorant H",0
"3773",10611,"Deodorant H",0
"3774",10612,"Deodorant H",1
"3775",10613,"Deodorant H",0
"3776",10614,"Deodorant H",0
"3777",10615,"Deodorant H",0
"3778",10616,"Deodorant H",0
"3779",10617,"Deodorant H",1
"3780",10618,"Deodorant H",0
"3781",10619,"Deodorant H",0
"3782",10620,"Deodorant H",1
"3783",10621,"Deodorant H",0
"3784",10622,"Deodorant H",1
"3785",10623,"Deodorant H",0
"3786",10624,"Deodorant H",0
"3787",10625,"Deodorant H",0
"3788",10626,"Deodorant H",0
"3789",10627,"Deodorant H",0
"3790",10628,"Deodorant H",0
"3791",10629,"Deodorant H",1
"3792",10630,"Deodorant H",0
"3793",10631,"Deodorant H",1
"3794",10632,"Deodorant H",0
"3795",10633,"Deodorant H",1
"3796",10634,"Deodorant H",0
"3797",10635,"Deodorant H",0
"3798",10636,"Deodorant H",0
"3799",10637,"Deodorant H",1
"3800",10638,"Deodorant H",1
"3801",10639,"Deodorant H",1
"3802",10640,"Deodorant H",1
"3803",10641,"Deodorant H",0
"3804",10642,"Deodorant H",0
"3805",10643,"Deodorant H",0
"3806",10644,"Deodorant H",1
"3807",10645,"Deodorant H",0
"3808",10646,"Deodorant H",0
"3809",10647,"Deodorant H",1
"3810",10648,"Deodorant H",0
"3811",10649,"Deodorant H",0
"3812",10650,"Deodorant H",1
"3813",10651,"Deodorant H",1
"3814",10652,"Deodorant H",0
"3815",10653,"Deodorant H",1
"3816",10654,"Deodorant H",1
"3817",10655,"Deodorant H",0
"3818",10656,"Deodorant H",0
"3819",10657,"Deodorant H",0
"3820",10658,"Deodorant H",0
"3821",10659,"Deodorant H",0
"3822",10660,"Deodorant H",1
"3823",10661,"Deodorant H",0
"3824",10662,"Deodorant H",0
"3825",10663,"Deodorant H",0
"3826",10664,"Deodorant H",1
"3827",10665,"Deodorant H",0
"3828",10666,"Deodorant H",0
"3829",10667,"Deodorant H",0
"3830",10668,"Deodorant H",0
"3831",10669,"Deodorant H",0
"3832",10670,"Deodorant H",1
"3833",10671,"Deodorant H",0
"3834",10672,"Deodorant H",0
"3835",10673,"Deodorant H",0
"3836",10674,"Deodorant H",1
"3837",10675,"Deodorant H",0
"3838",10676,"Deodorant H",1
"3839",10677,"Deodorant H",0
"3840",10678,"Deodorant H",0
"3841",10679,"Deodorant H",1
"3842",10680,"Deodorant H",1
"3843",10681,"Deodorant H",0
"3844",10682,"Deodorant H",0
"3845",10683,"Deodorant H",1
"3846",10684,"Deodorant H",1
"3847",10685,"Deodorant H",0
"3848",10686,"Deodorant H",1
"3849",10687,"Deodorant H",0
"3850",10688,"Deodorant H",0
"3851",10689,"Deodorant H",1
"3852",10690,"Deodorant H",0
"3853",10691,"Deodorant H",0
"3854",10692,"Deodorant H",1
"3855",10693,"Deodorant H",0
"3856",10694,"Deodorant H",0
"3857",10695,"Deodorant H",0
"3858",10696,"Deodorant H",0
"3859",10697,"Deodorant H",0
"3860",10698,"Deodorant H",0
"3861",10699,"Deodorant H",1
"3862",10700,"Deodorant H",0
"3863",10701,"Deodorant H",0
"3864",10702,"Deodorant H",1
"3865",10703,"Deodorant H",0
"3866",10704,"Deodorant H",0
"3867",10705,"Deodorant H",0
"3868",10706,"Deodorant H",0
"3869",10707,"Deodorant H",0
"3870",10708,"Deodorant H",0
"3871",10709,"Deodorant H",0
"3872",10710,"Deodorant H",0
"3873",10711,"Deodorant H",0
"3874",10712,"Deodorant H",0
"3875",10713,"Deodorant H",1
"3876",10714,"Deodorant H",0
"3877",10715,"Deodorant H",0
"3878",10716,"Deodorant H",0
"3879",10717,"Deodorant H",0
"3880",10718,"Deodorant H",1
"3881",10719,"Deodorant H",0
"3882",10720,"Deodorant H",0
"3883",10721,"Deodorant H",0
"3884",10722,"Deodorant H",0
"3885",10723,"Deodorant H",1
"3886",10724,"Deodorant H",1
"3887",10725,"Deodorant H",1
"3888",10726,"Deodorant H",0
"3889",10727,"Deodorant H",1
"3890",10728,"Deodorant H",0
"3891",10729,"Deodorant H",1
"3892",10730,"Deodorant H",1
"3893",10731,"Deodorant H",1
"3894",10732,"Deodorant H",1
"3895",10733,"Deodorant H",1
"3896",10734,"Deodorant H",1
"3897",10735,"Deodorant H",0
"3898",10736,"Deodorant H",1
"3899",10737,"Deodorant H",1
"3900",10738,"Deodorant H",0
"3901",10739,"Deodorant H",1
"3902",10740,"Deodorant H",0
"3903",10741,"Deodorant H",0
"3904",10742,"Deodorant H",0
"3905",10743,"Deodorant H",0
"3906",10744,"Deodorant H",0
"3907",10745,"Deodorant H",1
"3908",10746,"Deodorant H",1
"3909",10747,"Deodorant H",0
"3910",10748,"Deodorant H",0
"3911",10749,"Deodorant H",0
"3912",10750,"Deodorant H",1
"3913",10751,"Deodorant H",0
"3914",10752,"Deodorant H",0
"3915",10753,"Deodorant H",0
"3916",10754,"Deodorant H",0
"3917",10755,"Deodorant H",0
"3918",10756,"Deodorant H",0
"3919",10757,"Deodorant H",1
"3920",10758,"Deodorant H",0
"3921",10759,"Deodorant H",0
"3922",10760,"Deodorant H",1
"3923",10761,"Deodorant H",0
"3924",10762,"Deodorant H",0
"3925",10763,"Deodorant H",1
"3926",10764,"Deodorant H",0
"3927",10765,"Deodorant H",1
"3928",10766,"Deodorant H",0
"3929",10767,"Deodorant H",0
"3930",10768,"Deodorant H",0
"3931",10769,"Deodorant H",0
"3932",10770,"Deodorant H",0
"3933",10771,"Deodorant H",0
"3934",10772,"Deodorant H",0
"3935",10773,"Deodorant H",1
"3936",10774,"Deodorant H",0
"3937",10775,"Deodorant H",1
"3938",10776,"Deodorant H",0
"3939",10777,"Deodorant H",0
"3940",10778,"Deodorant H",0
"3941",10779,"Deodorant H",0
"3942",10780,"Deodorant H",1
"3943",10781,"Deodorant H",0
"3944",10782,"Deodorant H",0
"3945",10783,"Deodorant H",0
"3946",10784,"Deodorant H",0
"3947",10785,"Deodorant H",0
"3948",10786,"Deodorant H",0
"3949",10787,"Deodorant H",1
"3950",10788,"Deodorant H",0
"3951",10789,"Deodorant H",0
"3952",10790,"Deodorant H",1
"3953",10791,"Deodorant H",0
"3954",10792,"Deodorant H",0
"3955",10793,"Deodorant H",0
"3956",10794,"Deodorant H",0
"3957",10795,"Deodorant H",1
"3958",10796,"Deodorant H",0
"3959",10797,"Deodorant H",0
"3960",10798,"Deodorant H",0
"3961",10799,"Deodorant H",1
"3962",15040,"Deodorant H",1
"3963",15118,"Deodorant H",0
"3964",15120,"Deodorant H",1
"3965",15125,"Deodorant H",1
"3966",15184,"Deodorant H",0
"3967",15187,"Deodorant H",0
"3968",15228,"Deodorant H",0
"3969",15266,"Deodorant H",1
"3970",15342,"Deodorant H",0
"3971",15350,"Deodorant H",0
"3972",15407,"Deodorant H",0
"3973",15418,"Deodorant H",0
"3974",15432,"Deodorant H",0
"3975",15441,"Deodorant H",0
"3976",15442,"Deodorant H",0
"3977",15457,"Deodorant H",1
"3978",15461,"Deodorant H",1
"3979",15468,"Deodorant H",0
"3980",15476,"Deodorant H",0
"3981",15485,"Deodorant H",1
"3982",15491,"Deodorant H",0
"3983",15498,"Deodorant H",1
"3984",15503,"Deodorant H",1
"3985",15514,"Deodorant H",1
"3986",15516,"Deodorant H",1
"3987",15517,"Deodorant H",1
"3988",15519,"Deodorant H",1
"3989",15520,"Deodorant H",1
"3990",15527,"Deodorant H",0
"3991",15528,"Deodorant H",0
"3992",15531,"Deodorant H",1
"3993",15541,"Deodorant H",0
"3994",15547,"Deodorant H",0
"3995",15551,"Deodorant H",0
"3996",15554,"Deodorant H",0
"3997",15557,"Deodorant H",0
"3998",15564,"Deodorant H",1
"3999",15568,"Deodorant H",1
"4000",15590,"Deodorant H",0
"4001",15598,"Deodorant H",1
"4002",15605,"Deodorant H",1
"4003",15607,"Deodorant H",0
"4004",15610,"Deodorant H",0
"4005",15622,"Deodorant H",1
"4006",15631,"Deodorant H",0
"4007",15635,"Deodorant H",0
"4008",15648,"Deodorant H",0
"4009",15656,"Deodorant H",1
"4010",15657,"Deodorant H",0
"4011",15660,"Deodorant H",1
"4012",15664,"Deodorant H",1
"4013",15676,"Deodorant H",0
"4014",15687,"Deodorant H",1
"4015",15689,"Deodorant H",1
"4016",15691,"Deodorant H",0
"4017",15692,"Deodorant H",1
"4018",15696,"Deodorant H",0
"4019",15700,"Deodorant H",0
"4020",15701,"Deodorant H",0
"4021",15705,"Deodorant H",0
"4022",15707,"Deodorant H",0
"4023",15723,"Deodorant H",0
"4024",15725,"Deodorant H",0
"4025",15726,"Deodorant H",0
"4026",15730,"Deodorant H",0
"4027",15732,"Deodorant H",0
"4028",15736,"Deodorant H",1
"4029",15750,"Deodorant H",0
"4030",15762,"Deodorant H",0
"4031",15763,"Deodorant H",0
"4032",15783,"Deodorant H",0
"4033",15786,"Deodorant H",1
"4034",15792,"Deodorant H",1
"4035",15804,"Deodorant H",0
"4036",15817,"Deodorant H",0
"4037",15825,"Deodorant H",0
"4038",15828,"Deodorant H",0
"4039",15832,"Deodorant H",1
"4040",15847,"Deodorant H",1
"4041",15855,"Deodorant H",0
"4042",15862,"Deodorant H",0
"4043",15863,"Deodorant H",0
"4044",15872,"Deodorant H",0
"4045",15876,"Deodorant H",0
"4046",15881,"Deodorant H",0
"4047",15883,"Deodorant H",1
"4048",15887,"Deodorant H",0
"4049",15888,"Deodorant H",0
"4050",15893,"Deodorant H",0
"4051",15903,"Deodorant H",0
"4052",15910,"Deodorant H",0
"4053",15942,"Deodorant H",0
"4054",15958,"Deodorant H",0
"4055",15974,"Deodorant H",0
"4056",15977,"Deodorant H",0
"4057",15978,"Deodorant H",0
"4058",15987,"Deodorant H",0
"4059",15988,"Deodorant H",0
"4060",15998,"Deodorant H",0
"4061",16001,"Deodorant H",0
"4062",16008,"Deodorant H",0
"4063",16015,"Deodorant H",0
"4064",16016,"Deodorant H",1
"4065",16024,"Deodorant H",0
"4066",16028,"Deodorant H",0
"4067",16034,"Deodorant H",0
"4068",16039,"Deodorant H",0
"4069",16046,"Deodorant H",1
"4070",16052,"Deodorant H",1
"4071",16055,"Deodorant H",0
"4072",16076,"Deodorant H",0
"4073",16086,"Deodorant H",0
"4074",16103,"Deodorant H",0
"4075",16117,"Deodorant H",0
"4076",16118,"Deodorant H",1
"4077",16133,"Deodorant H",0
"4078",16134,"Deodorant H",1
"4079",16186,"Deodorant H",0
"4080",16199,"Deodorant H",0
"4081",16204,"Deodorant H",0
"4082",16214,"Deodorant H",1
"4083",16215,"Deodorant H",0
"4084",5700,"Deodorant J",0
"4085",5701,"Deodorant J",0
"4086",5702,"Deodorant J",1
"4087",5703,"Deodorant J",0
"4088",5704,"Deodorant J",0
"4089",5705,"Deodorant J",0
"4090",5706,"Deodorant J",0
"4091",5707,"Deodorant J",1
"4092",5708,"Deodorant J",0
"4093",5709,"Deodorant J",1
"4094",5710,"Deodorant J",0
"4095",5711,"Deodorant J",1
"4096",5712,"Deodorant J",0
"4097",5713,"Deodorant J",0
"4098",5714,"Deodorant J",1
"4099",5715,"Deodorant J",0
"4100",5716,"Deodorant J",1
"4101",5717,"Deodorant J",0
"4102",5718,"Deodorant J",1
"4103",5719,"Deodorant J",1
"4104",5720,"Deodorant J",0
"4105",5721,"Deodorant J",0
"4106",5722,"Deodorant J",0
"4107",5723,"Deodorant J",0
"4108",5724,"Deodorant J",0
"4109",5725,"Deodorant J",1
"4110",5726,"Deodorant J",0
"4111",5727,"Deodorant J",0
"4112",5728,"Deodorant J",0
"4113",5729,"Deodorant J",0
"4114",5730,"Deodorant J",0
"4115",5731,"Deodorant J",0
"4116",5732,"Deodorant J",0
"4117",5733,"Deodorant J",0
"4118",5734,"Deodorant J",0
"4119",5735,"Deodorant J",0
"4120",5736,"Deodorant J",0
"4121",5737,"Deodorant J",0
"4122",5738,"Deodorant J",0
"4123",5739,"Deodorant J",1
"4124",5740,"Deodorant J",0
"4125",5741,"Deodorant J",1
"4126",5742,"Deodorant J",0
"4127",5743,"Deodorant J",0
"4128",5744,"Deodorant J",1
"4129",5745,"Deodorant J",0
"4130",5746,"Deodorant J",0
"4131",5747,"Deodorant J",0
"4132",5748,"Deodorant J",0
"4133",5749,"Deodorant J",0
"4134",5750,"Deodorant J",0
"4135",5751,"Deodorant J",0
"4136",5752,"Deodorant J",0
"4137",5753,"Deodorant J",0
"4138",5754,"Deodorant J",1
"4139",5755,"Deodorant J",1
"4140",5756,"Deodorant J",0
"4141",5757,"Deodorant J",0
"4142",5758,"Deodorant J",0
"4143",5759,"Deodorant J",1
"4144",5760,"Deodorant J",0
"4145",5761,"Deodorant J",0
"4146",5762,"Deodorant J",0
"4147",5763,"Deodorant J",0
"4148",5764,"Deodorant J",0
"4149",5765,"Deodorant J",0
"4150",5766,"Deodorant J",0
"4151",5767,"Deodorant J",1
"4152",5768,"Deodorant J",0
"4153",5769,"Deodorant J",0
"4154",5770,"Deodorant J",0
"4155",5771,"Deodorant J",0
"4156",5772,"Deodorant J",0
"4157",5773,"Deodorant J",0
"4158",5774,"Deodorant J",0
"4159",5775,"Deodorant J",0
"4160",5776,"Deodorant J",0
"4161",5777,"Deodorant J",0
"4162",5778,"Deodorant J",0
"4163",5779,"Deodorant J",1
