Respondent.ID,Product.ID,Product,Instant.Liking,q1_1.personal.opinion.of.this.Deodorant,q2_all.words,q3_1.strength.of.the.Deodorant,q4_1.artificial.chemical,q4_2.attractive,q4_3.bold,q4_4.boring,q4_5.casual,q4_6.cheap,q4_7.clean,q4_8.easy.to.wear,q4_9.elegant,q4_10.feminine,q4_11.for.someone.like.me,q4_12.heavy,q4_13.high.quality,q4_14.long.lasting,q4_15.masculine,q4_16.memorable,q4_17.natural,q4_18.old.fashioned,q4_19.ordinary,q4_20.overpowering,q4_21.sharp,q4_22.sophisticated,q4_23.upscale,q4_24.well.rounded,q5_1.Deodorant.is.addictive,q7,q8.1,q8.2,q8.3,q8.4,q8.5,q8.6,q8.7,q8.8,q8.9,q8.10,q8.11,q8.12,q8.13,q8.14,q8.15,q8.16,q8.17,q8.18,q8.19,q8.20,q9.how.likely.would.you.be.to.purchase.this.Deodorant,q10.prefer.this.Deodorant.or.your.usual.Deodorant,q11.time.of.day.would.this.Deodorant.be.appropriate,q12.which.occasions.would.this.Deodorant.be.appropriate,Q13_Liking.after.30.minutes,q14.Deodorant.overall.on.a.scale.from.1.to.10,ValSegb,s7.involved.in.the.selection.of.the.cosmetic.products,s8.ethnic.background,s9.education,s10.income,s11.marital.status,s12.working.status,s13.7,s13a.g.most.often,s13b.bottles.of.Deodorant.do.you.currently.own
13991,974,Deodorant G,1,4,3,4,3,1,4,1,2,1,5,4,5,5,1,4,4,1,1,4,3,1,5,2,3,5,4,4,3,0,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,4,3,2,3,6,10,2,4,1,3,2,2,1,0,0,2
13992,974,Deodorant G,1,4,2,3,5,5,4,2,1,4,5,5,2,5,5,2,1,3,2,1,5,3,4,4,2,5,3,3,4,0,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,1,1,1,2,6,9,2,4,1,3,5,2,1,0,0,1
13993,974,Deodorant G,1,4,0,4,2,4,2,5,5,2,4,5,5,5,4,3,2,5,1,2,5,5,2,3,2,5,3,3,4,0,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,4,4,3,1,4,2,2,4,1,4,4,1,1,0,0,1
13994,974,Deodorant G,1,4,1,3,2,4,3,1,4,1,3,4,4,2,5,2,2,3,1,5,3,2,1,1,2,4,5,4,4,1,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,4,1,2,2,7,7,5,4,3,2,6,2,6,0,0,6
13995,974,Deodorant G,1,4,1,3,3,4,5,1,5,3,3,3,5,4,4,1,4,5,3,5,1,4,4,3,4,1,5,3,1,0,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,5,5,3,1,5,4,2,4,1,4,4,2,1,0,0,5
13996,974,Deodorant G,1,4,0,3,2,2,3,3,4,3,5,4,3,5,5,5,4,5,1,5,2,3,1,2,3,5,5,3,3,1,0,0,,,1,0,0,,,,0,0,0,,,,0,,0,,5,3,1,3,6,10,3,4,1,2,6,1,2,0,0,4
13997,974,Deodorant G,0,5,2,3,2,2,5,1,2,2,5,4,5,4,2,5,3,5,1,1,3,3,2,5,5,2,4,2,3,2,0,1,,,0,0,0,,,,0,0,0,,,,0,,0,,4,2,3,1,6,10,2,4,1,4,2,2,1,0,0,3
13998,974,Deodorant G,0,5,2,3,3,4,3,3,3,2,2,2,4,5,3,5,4,3,4,3,2,2,2,4,3,2,5,4,4,0,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,5,3,3,3,3,6,2,4,1,4,10,1,1,0,0,3
13999,974,Deodorant G,0,7,1,3,3,2,5,3,2,2,5,5,3,5,5,3,1,4,5,4,5,2,2,4,5,1,5,5,4,0,0,0,,,0,0,0,,,,0,0,0,,,,1,,0,,3,2,1,3,3,2,2,4,4,2,3,2,5,0,0,1
14000,974,Deodorant G,0,5,0,5,4,5,4,2,1,2,4,2,2,5,5,1,5,4,1,4,4,3,2,4,1,3,4,4,3,1,0,0,,,0,0,0,,,,1,0,0,,,,0,,0,,4,3,3,2,4,9,7,4,5,2,9,1,1,0,0,6
14001,974,Deodorant G,0,6,0,3,1,5,4,1,4,1,3,1,2,4,4,4,5,5,4,2,2,5,3,1,3,1,5,4,5,0,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,5,1,1,1,5,10,5,4,2,4,10,2,1,0,0,2
14002,974,Deodorant G,0,5,1,5,3,3,2,1,4,2,3,4,5,4,4,4,4,1,3,3,3,5,3,3,5,1,5,4,4,2,0,0,,,0,1,0,,,,0,0,0,,,,0,,0,,5,5,1,3,1,7,2,4,1,3,5,1,1,0,0,3
14003,974,Deodorant G,0,7,1,3,3,2,2,2,3,3,4,5,3,5,3,1,4,4,1,5,4,1,1,3,5,5,4,4,4,2,0,0,,,0,1,0,,,,0,0,0,,,,0,,0,,1,3,3,2,7,10,3,4,1,3,4,1,2,0,0,4
14004,974,Deodorant G,1,4,1,3,3,5,4,2,2,1,5,4,5,4,1,3,3,2,4,4,5,1,3,3,3,1,1,4,5,0,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,1,3,3,3,5,6,1,4,1,4,4,2,1,0,0,3
14005,974,Deodorant G,0,6,2,1,1,1,4,2,4,1,5,4,5,4,5,3,3,5,1,3,5,5,2,2,5,4,4,4,4,1,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,3,1,3,2,5,7,7,4,1,4,3,1,1,0,0,4
14006,974,Deodorant G,0,5,0,3,2,5,5,3,3,3,4,4,3,4,5,5,5,5,1,2,5,2,2,5,2,4,5,1,2,0,0,1,,,0,0,0,,,,0,0,0,,,,0,,0,,3,3,3,3,6,10,6,4,2,4,3,2,4,0,0,5
14007,974,Deodorant G,1,4,3,3,1,3,3,1,4,1,5,5,1,5,5,5,5,3,2,5,1,3,2,4,5,2,5,5,1,0,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,5,3,3,2,6,6,1,4,1,2,3,2,1,0,0,6
14008,974,Deodorant G,0,6,1,3,5,5,4,1,5,2,4,1,3,4,5,3,5,5,2,5,3,5,3,4,5,4,1,3,4,-1,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,1,3,3,3,7,4,2,4,1,2,4,1,2,0,0,4
14009,974,Deodorant G,0,6,1,4,2,4,5,1,3,4,1,5,1,1,4,2,4,5,1,4,3,3,1,4,1,3,5,4,1,0,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,5,1,3,3,3,8,2,4,1,4,4,2,1,0,0,6
14010,974,Deodorant G,0,7,1,4,4,5,4,3,2,3,4,5,3,5,4,1,4,4,2,5,3,4,1,3,3,3,3,4,4,1,0,0,,,0,0,0,,,,0,1,0,,,,0,,0,,3,1,1,3,6,9,2,4,1,4,3,1,2,0,0,2
14011,974,Deodorant G,0,6,1,3,2,4,5,1,2,2,5,2,3,5,3,3,4,4,4,2,5,1,1,5,3,4,5,2,2,2,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,3,4,3,2,4,8,6,4,2,3,4,2,2,0,0,6
14012,974,Deodorant G,1,1,0,3,3,1,1,1,4,3,3,5,3,4,1,4,5,4,1,4,3,1,3,5,5,5,2,4,3,1,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,3,4,3,2,2,10,2,4,3,3,10,2,6,0,0,5
14013,974,Deodorant G,0,5,3,3,2,4,5,2,3,2,4,2,4,4,3,3,5,3,2,4,4,4,4,2,3,4,5,3,4,1,0,1,,,0,0,0,,,,0,0,0,,,,0,,0,,5,5,2,1,7,9,2,4,2,2,10,1,1,0,0,6
14014,974,Deodorant G,0,6,1,3,5,5,5,1,4,3,1,4,4,2,4,3,4,3,2,4,3,5,2,2,3,5,4,4,4,1,0,0,,,0,1,0,,,,0,0,0,,,,0,,0,,2,3,3,2,6,10,6,4,2,3,8,2,1,0,0,6
14015,974,Deodorant G,1,2,2,5,4,5,3,1,2,4,5,5,4,5,5,1,2,4,3,5,4,4,3,1,4,5,5,5,3,2,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,4,1,1,3,7,7,2,4,3,3,6,1,1,0,0,2
14016,974,Deodorant G,0,6,1,3,3,4,4,3,5,3,5,5,2,1,1,3,4,5,2,5,4,1,4,3,1,3,3,4,5,1,1,0,,,0,0,0,,,,0,0,0,,,,0,,0,,3,5,1,3,7,10,7,4,2,2,3,5,3,0,0,1
14017,974,Deodorant G,0,6,2,3,3,3,4,1,5,1,4,5,4,3,1,4,2,4,2,4,3,3,2,5,4,2,3,4,5,2,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,5,3,2,3,5,5,7,4,3,3,4,1,1,0,0,3
14018,974,Deodorant G,1,4,2,3,2,4,5,3,3,1,4,4,1,5,5,4,3,5,2,2,5,5,4,1,4,5,5,4,4,3,0,0,,,0,0,0,,,,0,0,1,,,,1,,0,,2,3,2,2,5,6,3,4,1,2,3,1,6,0,0,3
14019,974,Deodorant G,0,6,0,4,4,5,3,2,4,2,2,5,5,1,1,4,2,5,5,2,1,1,4,1,2,5,5,5,1,-1,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,3,4,1,2,3,7,2,4,1,4,3,5,1,0,0,6
14020,974,Deodorant G,0,7,0,4,2,5,4,1,3,2,3,5,4,2,5,4,1,5,1,2,4,2,2,5,5,5,3,1,4,1,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,5,3,2,1,7,7,5,4,2,4,4,2,1,0,0,4
14021,974,Deodorant G,0,7,0,3,2,1,4,4,4,2,5,4,5,3,2,3,5,1,2,4,4,1,2,4,4,3,5,4,3,0,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,5,3,3,2,5,10,1,4,2,2,7,2,6,0,0,2
14022,974,Deodorant G,0,5,0,3,1,3,4,3,5,4,2,1,4,4,5,4,3,5,2,4,5,2,5,1,2,5,3,5,1,1,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,3,4,1,3,5,10,1,4,1,3,4,2,1,0,0,2
14023,974,Deodorant G,0,5,0,5,1,4,3,4,5,2,2,4,3,5,4,2,4,4,1,4,4,5,3,4,5,2,4,3,4,2,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,4,3,3,3,5,4,3,4,1,4,4,1,2,0,0,1
14024,974,Deodorant G,0,5,0,4,2,4,4,2,5,4,3,5,5,5,1,3,3,4,3,5,5,5,3,5,2,2,2,4,4,1,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,2,5,3,3,6,7,2,4,1,3,3,1,5,0,0,6
14025,974,Deodorant G,0,5,3,3,1,5,1,2,4,1,4,4,4,4,5,4,4,5,2,4,4,2,1,5,3,4,3,2,2,2,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,4,2,2,1,4,10,7,4,1,3,6,1,2,0,0,3
14026,974,Deodorant G,0,5,0,3,1,4,3,2,4,5,1,5,3,4,4,4,3,3,1,2,3,3,2,5,5,4,5,4,4,1,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,4,2,1,1,7,7,7,4,4,2,2,4,1,0,0,4
14027,974,Deodorant G,0,5,2,3,2,4,4,2,2,3,5,1,3,4,5,1,4,4,1,4,4,3,3,1,3,5,4,5,1,4,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,4,4,2,3,7,6,2,4,4,4,3,1,1,0,0,2
14028,974,Deodorant G,0,5,0,3,1,4,4,1,3,2,4,1,3,5,4,5,5,3,4,2,4,1,1,1,5,3,4,4,1,2,0,0,,,0,0,0,,,,0,0,0,,,,1,,0,,5,2,3,3,6,6,3,4,1,2,3,1,2,0,0,2
14029,974,Deodorant G,0,6,0,3,5,1,1,1,2,2,4,2,5,5,5,3,4,4,2,3,3,2,2,1,3,3,4,4,3,2,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,4,1,3,2,6,8,2,4,1,4,7,5,1,0,0,3
14030,974,Deodorant G,0,7,1,3,1,5,4,4,5,4,5,3,4,5,3,3,2,1,1,4,3,1,3,5,2,5,5,5,3,1,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,4,5,2,3,6,10,1,4,2,3,2,2,4,0,0,4
14031,974,Deodorant G,0,5,2,5,5,3,3,3,5,1,5,5,2,5,3,4,2,2,2,4,2,4,5,5,3,2,4,5,4,1,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,5,1,3,3,6,10,2,4,2,3,4,1,3,0,0,2
14032,974,Deodorant G,0,7,1,3,2,3,3,1,4,2,4,5,5,5,5,3,5,4,1,3,1,4,2,3,4,3,4,3,4,0,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,4,3,3,3,3,9,5,4,1,2,5,2,1,0,0,2
14033,974,Deodorant G,0,6,2,4,1,5,5,3,5,2,3,5,3,5,5,3,4,5,1,4,4,4,1,5,2,5,2,1,2,2,0,0,,,0,0,0,,,,0,0,1,,,,0,,0,,3,4,1,3,5,7,2,4,1,5,3,1,1,0,0,1
14034,974,Deodorant G,0,7,1,3,2,5,5,2,5,3,5,4,5,3,5,5,5,3,1,5,3,4,4,5,3,5,3,1,5,1,0,0,,,0,1,0,,,,0,1,0,,,,1,,0,,4,1,3,3,5,5,6,4,2,4,2,2,7,0,0,5
14035,974,Deodorant G,0,7,1,3,1,4,4,1,4,1,4,5,5,5,3,1,4,4,4,5,2,2,4,3,4,2,3,5,4,2,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,5,2,3,3,4,6,2,4,2,2,2,1,1,0,0,2
14036,974,Deodorant G,0,6,0,4,3,2,2,1,5,2,1,4,3,5,5,1,3,2,2,4,5,5,4,5,5,5,3,4,5,-1,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,4,3,3,3,5,8,3,4,3,2,10,2,6,0,0,4
14037,974,Deodorant G,1,1,3,3,3,4,5,1,5,3,4,1,5,3,5,1,5,3,2,5,4,2,2,4,5,5,5,5,3,1,0,0,,,0,1,0,,,,0,0,0,,,,0,,0,,3,4,2,3,6,10,3,4,2,3,4,5,6,0,0,3
14038,974,Deodorant G,0,5,2,3,3,4,5,4,5,1,3,5,4,2,3,2,5,5,1,4,1,5,5,4,4,1,3,5,3,0,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,3,5,3,3,6,5,2,4,1,4,6,1,5,0,0,2
14039,974,Deodorant G,0,5,3,5,3,4,5,1,4,2,5,4,4,2,3,4,5,5,1,4,4,2,5,3,3,1,3,3,4,0,0,1,,,0,0,1,,,,0,0,0,,,,1,,0,,1,2,3,3,7,8,2,4,1,2,4,2,1,0,0,6
14040,974,Deodorant G,1,4,2,5,1,4,4,4,2,3,3,5,3,4,5,1,5,5,1,4,4,2,3,4,5,5,2,5,4,2,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,4,3,3,2,6,6,2,4,1,2,4,2,7,0,0,3
14041,974,Deodorant G,0,7,0,3,1,4,4,5,5,1,4,4,3,4,4,3,1,5,1,5,2,1,3,3,4,3,5,4,3,0,0,0,,,1,0,0,,,,0,0,0,,,,0,,0,,2,5,2,2,6,6,2,4,1,3,10,2,1,0,0,6
14042,974,Deodorant G,0,5,1,3,1,5,4,2,3,3,5,5,5,2,5,1,1,4,1,4,3,1,1,3,5,5,3,5,4,0,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,5,3,1,3,5,8,5,4,1,2,3,3,4,0,0,1
14043,974,Deodorant G,0,7,2,4,5,3,5,1,4,3,4,3,3,5,2,3,4,4,1,5,5,3,1,5,1,5,2,3,4,0,0,0,,,0,0,0,,,,0,0,0,,,,1,,0,,4,4,2,3,5,9,7,4,1,4,2,1,1,0,0,6
14044,974,Deodorant G,0,6,1,3,1,5,5,1,4,2,2,4,2,3,1,1,4,5,1,5,5,2,3,1,5,4,4,1,1,1,0,0,,,0,1,0,,,,0,0,0,,,,0,,0,,4,4,2,2,6,7,2,4,3,2,2,2,1,0,0,4
14045,974,Deodorant G,0,6,1,3,3,4,4,2,3,2,3,5,3,5,5,4,2,5,5,5,4,5,3,1,2,4,2,1,3,0,0,0,,,0,0,0,,,,0,1,0,,,,0,,0,,2,5,1,2,4,4,5,4,3,3,5,2,3,0,0,6
14046,974,Deodorant G,0,6,0,5,3,3,4,1,3,5,3,1,5,5,4,3,4,5,3,4,4,1,2,4,2,5,2,4,4,3,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,5,3,2,3,5,5,4,4,1,3,5,2,1,0,0,2
14047,974,Deodorant G,0,6,1,4,1,5,4,4,5,2,1,2,5,2,3,5,5,5,1,4,3,1,5,4,4,3,4,2,1,0,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,4,1,3,3,5,7,4,4,1,2,6,2,1,0,0,3
14048,974,Deodorant G,0,6,2,3,2,5,3,1,3,2,1,4,5,5,4,3,4,4,5,4,2,2,5,4,4,1,2,5,1,2,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,5,3,3,1,4,2,4,4,2,4,8,2,1,0,0,3
14049,974,Deodorant G,0,6,2,3,4,2,3,1,4,1,2,4,4,1,4,2,4,3,1,5,5,4,2,1,5,5,3,4,3,1,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,2,3,3,1,7,8,7,4,1,2,6,4,1,0,0,4
14050,974,Deodorant G,0,7,2,3,1,4,1,2,4,2,2,5,3,4,4,3,5,4,4,5,4,3,2,3,5,4,3,2,1,2,0,1,,,0,0,0,,,,0,0,0,,,,1,,0,,5,4,3,2,5,4,1,4,4,3,9,1,2,0,0,3
14051,974,Deodorant G,0,7,1,3,1,5,1,4,3,2,3,5,4,4,4,1,5,5,1,3,2,4,3,3,2,4,2,4,4,4,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,1,4,2,1,5,9,7,4,1,3,4,1,6,0,0,5
14052,974,Deodorant G,1,2,0,4,1,2,5,2,1,2,5,4,3,1,5,5,5,5,1,3,2,2,4,3,4,5,4,5,4,2,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,5,5,2,2,1,1,1,4,1,2,4,2,1,0,0,5
14053,974,Deodorant G,0,6,0,5,1,3,3,3,5,3,5,5,1,4,4,1,5,5,1,2,5,3,2,3,2,1,2,3,3,1,1,0,,,0,0,0,,,,0,1,0,,,,0,,0,,4,1,3,3,7,7,2,4,1,4,4,1,1,0,0,2
14054,974,Deodorant G,1,4,1,3,5,5,4,2,3,2,5,2,4,4,4,2,4,4,4,5,1,1,2,3,5,5,2,5,4,2,0,0,,,0,0,0,,,,1,0,0,,,,0,,0,,5,5,2,2,1,6,7,4,1,3,4,1,1,0,0,2
14055,974,Deodorant G,0,6,1,3,2,5,1,1,3,1,3,4,5,4,4,1,1,5,3,2,4,3,3,4,5,4,5,3,4,2,0,0,,,0,0,0,,,,0,0,0,,,,0,,1,,3,2,1,3,6,8,4,4,1,2,5,1,2,0,0,2
14056,974,Deodorant G,1,1,0,3,1,1,4,1,4,3,3,4,1,5,3,2,2,4,2,4,2,3,3,4,5,3,5,5,4,5,0,1,,,0,0,1,,,,0,0,0,,,,0,,0,,3,5,3,2,5,7,7,4,1,3,5,2,1,0,0,4
14057,974,Deodorant G,0,7,1,5,1,3,4,3,5,5,4,5,3,5,4,4,3,3,1,4,4,4,2,1,5,4,5,4,1,3,0,0,,,0,0,0,,,,0,0,1,,,,0,,0,,1,1,1,1,7,9,2,4,3,2,9,2,1,0,0,3
14058,974,Deodorant G,0,5,2,3,1,4,3,3,5,2,4,5,5,5,4,4,1,4,2,4,2,5,1,4,4,5,2,1,4,0,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,4,2,3,3,5,7,2,4,3,4,5,2,1,0,0,4
14059,974,Deodorant G,0,6,1,5,2,5,4,2,3,2,3,3,4,2,5,1,4,3,2,5,3,5,3,4,5,5,4,4,5,2,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,1,1,3,1,7,7,7,4,3,4,3,1,1,0,0,2
14060,974,Deodorant G,0,6,1,4,3,5,5,1,4,5,3,1,4,4,2,3,4,4,1,4,5,5,3,3,2,3,2,5,3,1,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,4,4,3,2,7,3,5,4,1,4,2,2,3,0,0,6
14061,974,Deodorant G,1,1,1,1,2,5,4,4,5,2,2,3,5,4,3,2,4,3,3,5,4,1,1,4,4,3,4,4,4,0,0,0,,,0,1,0,,,,0,0,0,,,,0,,0,,2,4,3,1,6,10,3,4,1,3,9,2,1,0,0,6
14062,974,Deodorant G,0,5,2,3,1,4,4,1,2,2,2,4,2,2,5,2,5,3,1,4,1,1,4,1,1,1,5,3,3,1,0,0,,,1,0,0,,,,0,0,1,,,,0,,0,,3,3,3,2,6,7,2,4,4,4,5,2,2,0,0,1
14063,974,Deodorant G,0,6,2,3,2,1,2,3,1,5,4,4,5,1,1,4,3,4,2,2,2,5,4,3,3,3,4,4,1,1,0,0,,,0,0,0,,,,0,1,0,,,,1,,0,,4,4,1,3,4,10,3,4,1,5,2,1,1,0,0,2
14064,974,Deodorant G,1,3,1,3,1,5,5,5,5,4,5,4,4,5,5,4,5,5,1,4,2,2,4,5,1,5,4,4,3,1,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,5,1,1,3,1,6,3,4,1,3,3,3,1,0,0,2
14065,974,Deodorant G,0,6,0,3,4,2,4,1,4,3,4,2,5,2,3,4,4,5,2,5,4,4,5,5,4,4,5,4,3,0,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,3,2,3,3,6,9,2,4,1,4,5,1,2,0,0,2
14066,974,Deodorant G,0,5,2,3,3,3,3,1,1,2,2,3,5,4,3,4,5,5,2,5,4,3,3,1,4,5,4,4,5,0,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,4,1,3,3,6,10,2,4,3,4,2,1,1,0,0,2
14067,974,Deodorant G,1,2,1,1,2,4,3,1,4,1,4,5,4,4,3,5,5,3,3,2,5,3,4,4,1,4,3,5,3,-1,0,1,,,0,0,0,,,,0,0,0,,,,0,,0,,5,5,3,3,7,8,2,4,1,3,4,1,1,0,0,2
14068,974,Deodorant G,0,7,3,5,1,5,1,2,5,2,5,4,5,1,4,2,4,5,2,5,5,4,2,3,1,2,3,4,5,2,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,3,5,3,3,1,5,2,4,2,3,4,2,1,0,0,2
14069,974,Deodorant G,0,6,0,4,2,5,5,2,2,5,5,4,2,5,2,1,3,4,1,5,4,5,5,3,5,3,4,3,5,0,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,5,3,3,3,3,3,2,4,1,2,4,2,2,0,0,2
14070,974,Deodorant G,0,5,0,4,1,4,4,4,2,2,4,4,2,4,5,2,3,5,4,3,5,2,5,4,4,4,5,4,3,1,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,3,5,3,1,5,8,2,4,1,2,4,3,1,0,0,1
14071,974,Deodorant G,0,7,0,3,3,5,2,2,2,2,5,5,4,5,5,1,2,5,3,3,4,4,4,2,1,5,5,1,3,1,0,0,,,0,0,0,,,,0,1,0,,,,0,,0,,5,2,1,3,6,7,2,4,1,4,8,2,1,0,0,3
14072,974,Deodorant G,0,7,2,3,1,2,5,2,5,1,1,5,4,3,1,5,1,2,1,3,5,1,1,2,3,1,5,1,2,3,0,0,,,0,0,0,,,,0,1,0,,,,1,,0,,2,3,3,3,6,10,2,4,2,3,5,2,2,0,0,5
14073,974,Deodorant G,0,5,0,3,2,1,4,5,5,2,3,5,4,5,5,4,4,5,5,5,1,4,2,1,1,5,2,4,3,1,0,0,,,1,0,0,,,,0,0,0,,,,1,,0,,3,3,3,2,4,7,2,4,1,3,4,2,1,0.166666667,0,6
14074,974,Deodorant G,0,7,1,3,2,5,5,3,4,4,5,4,5,4,4,4,5,5,4,3,3,3,2,4,2,4,5,4,3,2,0,0,,,1,0,0,,,,0,1,0,,,,0,,0,,1,1,3,1,6,4,7,4,1,6,9,1,6,0,0,3
14075,974,Deodorant G,0,7,0,4,1,3,1,1,3,1,5,4,4,4,5,5,5,5,2,5,3,4,3,5,1,2,4,4,4,0,0,1,,,0,0,0,,,,0,0,0,,,,0,,0,,5,1,3,1,4,8,5,4,2,2,5,2,6,0,0,1
14076,974,Deodorant G,0,7,1,4,4,3,4,4,2,2,3,1,3,4,3,4,3,2,2,3,4,1,1,2,1,2,3,4,3,-1,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,1,5,2,2,5,6,5,4,4,4,10,2,1,0,0,4
14077,974,Deodorant G,0,6,1,3,1,5,1,4,1,3,3,5,4,4,1,2,5,4,3,5,2,1,1,2,2,3,5,4,1,1,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,4,5,1,1,6,10,2,4,3,4,6,1,1,0,0,3
14078,974,Deodorant G,0,6,1,4,2,5,1,1,3,1,4,5,5,4,4,2,4,5,4,4,3,2,1,3,4,5,4,4,4,2,1,0,,,0,0,0,,,,0,0,0,,,,0,,0,,2,1,3,3,5,6,7,4,1,3,4,2,1,0,0,1
14079,974,Deodorant G,0,6,2,3,5,5,5,2,4,4,5,4,4,4,4,2,1,5,2,4,3,3,2,2,5,1,5,3,1,-2,0,0,,,1,0,0,,,,0,0,0,,,,0,,0,,2,2,3,1,3,9,2,4,1,4,7,2,1,0,0,2
14080,974,Deodorant G,0,7,1,3,1,5,2,1,2,2,3,4,3,5,5,4,4,5,2,5,1,4,2,5,2,2,5,4,5,0,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,5,3,1,3,5,10,2,4,2,4,8,2,5,0,0,2
14081,974,Deodorant G,1,1,1,3,1,5,4,3,3,4,5,2,5,4,4,2,1,3,1,5,2,5,1,4,5,5,5,5,4,0,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,4,1,3,2,6,6,2,4,1,4,4,3,3,0,0,3
14082,974,Deodorant G,0,6,0,5,5,4,4,1,4,1,5,5,3,4,5,2,1,4,4,5,3,5,3,2,4,3,3,5,1,3,0,1,,,0,1,0,,,,0,0,0,,,,0,,0,,5,3,2,1,5,4,2,4,4,5,4,1,5,0,0,2
14083,974,Deodorant G,1,3,1,3,2,4,2,4,4,1,4,2,4,5,3,2,2,5,2,5,4,1,1,1,4,3,2,2,5,2,1,0,,,0,0,0,,,,0,0,0,,,,0,,0,,1,1,3,3,4,1,2,4,1,3,2,1,2,0,0,1
14084,974,Deodorant G,0,5,2,2,1,4,5,2,4,3,3,1,3,4,4,1,2,5,1,3,3,5,3,4,2,5,3,4,3,3,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,5,3,3,2,3,8,2,4,1,2,2,2,1,0,0,3
14085,974,Deodorant G,1,4,1,3,4,5,3,1,3,3,3,3,3,5,3,5,4,5,1,5,1,2,1,1,2,2,5,5,3,1,1,0,,,0,0,0,,,,1,0,0,,,,0,,0,,4,4,1,2,3,9,6,4,1,3,3,2,1,0,0,2
14086,974,Deodorant G,1,1,0,4,3,5,5,3,1,2,5,5,5,4,1,1,2,3,1,3,3,1,1,4,2,4,1,5,2,1,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,2,4,2,1,6,7,4,4,1,2,4,3,1,0,0,2
14087,974,Deodorant G,0,5,1,3,3,4,3,4,5,2,5,3,2,4,5,5,1,5,3,2,2,1,2,2,4,4,4,2,4,2,1,0,,,0,1,0,,,,0,0,0,,,,1,,0,,2,4,2,3,3,8,1,4,3,2,9,1,2,0,0,2
14088,974,Deodorant G,0,6,0,3,3,1,2,1,1,1,3,3,5,5,4,1,5,5,1,4,4,4,4,2,4,1,3,3,4,1,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,1,2,3,3,5,2,4,4,1,4,8,1,4,0,0,3
14089,974,Deodorant G,1,4,2,3,2,1,4,2,3,1,5,5,5,3,4,3,4,5,1,5,5,3,4,2,4,3,5,1,5,0,0,0,,,0,0,0,,,,0,0,0,,,,0,,0,,4,3,2,3,6,7,7,4,1,2,4,2,1,0,0,2
